Index,tag,Frequency,err,LgInt,dr,ELO,gup,qn1,qn2,qn3,qn4,qn5,qn6,qnn1,qnn2,qnn3,qnn4,qnn5,qnn6,Formula,qnfmt,qlog300,qlog225,qlog150,qlog75,qlog37,qlog18,qlog9,Transition,CHECK,Source,delta x,delta y,C,Area,delta Area,Width,delta Width,Velocity,delta Velocity,Intensity,delta Intensity,Continuum,delta Continuum,Cont.Size,Fraction,SourceSize,delta SourceSize,Telescope,N/EM,delta N/EM,Tex/Te,delta Tex/Te,Tbg,tau/taul,delta tau/taul,Filtered
49,60003,78548.6222,0.0413,-7.6733,3,757.859,194,48,18,31,3,,,47,19,28,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"48,18,31,3-47,19,28,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.319,12.0016985,-10.0,9.7,-10.0,0.0,1.0557178774803231E-52,0.0,false
50,60003,78563.551,0.01,-6.2896,3,21.0101,42,10,1,9,0,,,10,0,10,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"10,1,9,0-10,0,10,0",true,,0.0,0.0,1,4.3646909254575375E-5,,0.28281462,-10.0,5.8,-10.0,1.4498321698447626E-4,,0.0,0.0,0.0,,0.0,-10.0,31.313,12.0016985,-10.0,9.7,-10.0,0.0,2.1733301133823457E-5,0.0,true
51,60003,78609.441,0.03,-7.0496,3,399.6311,130,32,11,22,4,,,31,12,20,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"32,11,22,4-31,12,20,4",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.295,12.0016985,-10.0,9.7,-10.0,0.0,9.468015977784026E-30,0.0,false
52,60003,78775.233,0.01,-6.3087,3,13.2048,34,8,1,7,2,,,7,2,6,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"8,1,7,2-7,2,6,1",true,,0.0,0.0,1,1.2761465172209842E-4,,0.28281462,-10.0,5.8,-10.0,4.2389812937461586E-4,,0.0,0.0,0.0,,0.0,-10.0,31.229,12.0016985,-10.0,9.7,-10.0,0.0,6.355931575436716E-5,0.0,true
53,60003,78782.238,0.01,-6.3088,3,13.1928,34,8,1,7,0,,,7,2,6,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"8,1,7,0-7,2,6,0",true,,0.0,0.0,1,1.2779085476318514E-4,,0.28281462,-10.0,5.8,-10.0,4.2448341700798464E-4,,0.0,0.0,0.0,,0.0,-10.0,31.226,12.0016985,-10.0,9.7,-10.0,0.0,6.364756540191686E-5,0.0,true
54,60003,78799.091,0.03,-6.9694,3,209.6382,74,18,5,13,5,,,17,6,11,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"18,5,13,5-17,6,11,5",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.219,12.0016985,-10.0,9.7,-10.0,0.0,7.907674887991413E-18,0.0,false
55,60003,78817.688,0.03,-7.0471,3,399.5692,130,32,11,22,3,,,31,12,19,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"32,11,22,3-31,12,19,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.212,12.0016985,-10.0,9.7,-10.0,0.0,9.577813689015524E-30,0.0,false
56,60003,78832.6,0.03,-7.0469,3,399.5692,130,32,11,21,3,,,31,12,20,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"32,11,21,3-31,12,20,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.206,12.0016985,-10.0,9.7,-10.0,0.0,9.580093786598237E-30,0.0,false
57,60003,78841.3079,0.3142,-8.0153,3,835.4424,186,46,24,22,3,,,47,23,25,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"46,24,22,3-47,23,25,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.203,12.0016985,-10.0,9.7,-10.0,0.0,6.976627266766336E-58,0.0,false
58,60003,78878.051,0.01,-6.3592,3,150.4236,38,9,3,7,3,,,9,2,8,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,3,7,3-9,2,8,3",true,,0.0,0.0,1,3.170879552606432E-13,,0.28281462,-10.0,5.8,-10.0,1.0535671800926706E-12,,0.0,0.0,0.0,,0.0,-10.0,31.188,12.0016985,-10.0,9.7,-10.0,0.0,1.5803696857114243E-13,0.0,false
59,60003,78881.4327,0.2094,-8.0134,3,835.4422,186,46,24,23,3,,,47,23,24,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"46,24,23,3-47,23,24,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.187,12.0016985,-10.0,9.7,-10.0,0.0,7.003225283091522E-58,0.0,false
60,60003,78886.033,0.03,-6.9453,3,131.6197,14,3,2,2,4,,,2,1,2,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"3,2,2,4-2,1,2,4",true,,0.0,0.0,1,1.2227563044061355E-12,,0.28281462,-10.0,5.8,-10.0,4.06245427396758E-12,,0.0,0.0,0.0,,0.0,-10.0,31.185,12.0016985,-10.0,9.7,-10.0,0.0,6.091297283976172E-13,0.0,false
61,60003,78973.849,0.05,-6.8991,3,147.7893,38,9,2,8,3,,,9,0,9,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,2,8,3-9,0,9,3",true,,0.0,0.0,1,1.3302648269089327E-13,,0.28281462,-10.0,5.8,-10.0,4.427033659443798E-13,,0.0,0.0,0.0,,0.0,-10.0,31.15,12.0016985,-10.0,9.7,-10.0,0.0,6.64419487775034E-14,0.0,false
62,60003,79037.702,0.03,-7.5241,3,196.8087,50,12,9,4,4,,,13,8,6,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"12,9,4,4-13,8,6,4",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.125,12.0016985,-10.0,9.7,-10.0,0.0,1.385176173137136E-17,0.0,false
63,60003,79101.767,0.03,-7.3181,3,300.2691,86,21,13,8,3,,,22,12,11,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"21,13,8,3-22,12,11,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.1,12.0016985,-10.0,9.7,-10.0,0.0,7.908566483383786E-24,0.0,false
64,60003,79101.767,0.03,-7.3181,3,300.2691,86,21,13,9,3,,,22,12,10,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"21,13,9,3-22,12,10,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.1,12.0016985,-10.0,9.7,-10.0,0.0,7.908566483383786E-24,0.0,false
65,60003,79159.959,0.03,-7.2239,3,100.816,82,20,6,14,2,,,19,7,12,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"20,6,14,2-19,7,12,2",true,,0.0,0.0,1,5.332975232889519E-11,,0.28281462,-10.0,5.8,-10.0,1.7714797561199273E-10,,0.0,0.0,0.0,,0.0,-10.0,31.077,12.0016985,-10.0,9.7,-10.0,0.0,2.6572019468301564E-11,0.0,false
66,60003,79231.232,0.03,-6.993,3,131.8111,14,3,2,1,5,,,2,1,1,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"3,2,1,5-2,1,1,5",true,,0.0,0.0,1,1.0598031023548804E-12,,0.28281462,-10.0,5.8,-10.0,3.5213813347561818E-12,,0.0,0.0,0.0,,0.0,-10.0,31.049,12.0016985,-10.0,9.7,-10.0,0.0,5.282605691462967E-13,0.0,false
67,60003,79324.822,0.01,-5.4084,3,138.81,30,7,0,7,3,,,6,0,6,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"7,0,7,3-6,0,6,3",true,,0.0,0.0,1,1.4895498287072383E-11,,0.28281462,-10.0,5.8,-10.0,4.947851566934841E-11,,0.0,0.0,0.0,,0.0,-10.0,31.012,12.0016985,-10.0,9.7,-10.0,0.0,7.423053309610306E-12,0.0,false
68,60003,79382.2295,0.0026,-7.9066,3,298.3439,138,34,11,24,0,,,35,9,27,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"34,11,24,0-35,9,27,0",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.99,12.0016985,-10.0,9.7,-10.0,0.0,2.677886279903524E-24,0.0,false
69,60003,79382.961,0.01,-6.576,3,100.8057,82,20,6,14,0,,,19,7,13,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"20,6,14,0-19,7,13,0",true,,0.0,0.0,1,2.365749061015043E-10,,0.28281462,-10.0,5.8,-10.0,7.858403203497558E-10,,0.0,0.0,0.0,,0.0,-10.0,30.99,12.0016985,-10.0,9.7,-10.0,0.0,1.1790402428985073E-10,0.0,false
70,60003,79401.727,0.01,-6.0934,3,19.9965,38,9,3,7,1,,,9,2,8,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,3,7,1-9,2,8,1",true,,0.0,0.0,1,7.825461413591684E-5,,0.28281462,-10.0,5.8,-10.0,2.599398345355549E-4,,0.0,0.0,0.0,,0.0,-10.0,30.982,12.0016985,-10.0,9.7,-10.0,0.0,3.900179651721007E-5,0.0,true
71,60003,79424.0395,0.0286,-7.6195,3,599.8247,150,37,20,18,4,,,38,19,20,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"37,20,18,4-38,19,20,4",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.974,12.0016985,-10.0,9.7,-10.0,0.0,8.364336948394102E-43,0.0,false
72,60003,79432.442,0.01,-5.4037,3,138.2518,30,7,0,7,5,,,6,0,6,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"7,0,7,5-6,0,6,5",true,,0.0,0.0,1,1.6285581475118787E-11,,0.28281462,-10.0,5.8,-10.0,5.4095736220140465E-11,,0.0,0.0,0.0,,0.0,-10.0,30.97,12.0016985,-10.0,9.7,-10.0,0.0,8.116778408633066E-12,0.0,false
73,60003,79432.749,0.01,-6.0933,3,19.9848,38,9,3,7,0,,,9,2,8,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,3,7,0-9,2,8,0",true,,0.0,0.0,1,7.836545215679126E-5,,0.28281462,-10.0,5.8,-10.0,2.603080046341354E-4,,0.0,0.0,0.0,,0.0,-10.0,30.97,12.0016985,-10.0,9.7,-10.0,0.0,3.905837651469814E-5,0.0,true
74,60003,79444.776,0.01,-6.6865,3,100.8065,82,20,6,14,2,,,19,7,13,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"20,6,14,2-19,7,13,1",true,,0.0,0.0,1,1.832272994230017E-10,,0.28281462,-10.0,5.8,-10.0,6.086351452606438E-10,,0.0,0.0,0.0,,0.0,-10.0,30.966,12.0016985,-10.0,9.7,-10.0,0.0,9.132312865881712E-11,0.0,false
75,60003,79446.539,0.03,-7.0873,3,234.3062,102,25,15,11,1,,,26,14,13,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"25,15,11,1-26,14,13,1",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.965,12.0016985,-10.0,9.7,-10.0,0.0,1.7311617319157208E-19,0.0,false
76,60003,79449.788,0.01,-6.2968,3,17.3463,38,9,2,8,1,,,9,1,9,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,2,8,1-9,1,9,1",true,,0.0,0.0,1,7.160985387757719E-5,,0.28281462,-10.0,5.8,-10.0,2.3786795046152218E-4,,0.0,0.0,0.0,,0.0,-10.0,30.964,12.0016985,-10.0,9.7,-10.0,0.0,3.569193063430323E-5,0.0,true
77,60003,79457.956,0.03,-7.0872,3,234.31,102,25,15,10,2,,,26,14,12,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"25,15,10,2-26,14,12,2",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.96,12.0016985,-10.0,9.7,-10.0,0.0,1.7303234877420514E-19,0.0,false
78,60003,79475.5074,0.0085,-7.7186,3,686.7316,182,45,24,22,1,,,46,23,24,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"45,24,22,1-46,23,24,1",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.954,12.0016985,-10.0,9.7,-10.0,0.0,2.5458672115319964E-48,0.0,false
79,60003,79477.986,0.01,-6.2287,3,172.4042,54,13,4,9,5,,,13,3,10,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"13,4,9,5-13,3,10,5",true,,0.0,0.0,1,1.8243951591893825E-14,,0.28281462,-10.0,5.8,-10.0,5.993152817605796E-14,,0.0,0.0,0.0,,0.0,-10.0,30.953,12.0016985,-10.0,9.7,-10.0,0.0,9.02132500762127E-15,0.0,false
80,60003,79479.355,0.01,-6.569,3,147.2761,38,9,2,8,4,,,9,1,9,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,2,8,4-9,1,9,4",true,,0.0,0.0,1,3.0437518683159804E-13,,0.28281462,-10.0,5.8,-10.0,1.0114354953982622E-12,,0.0,0.0,0.0,,0.0,-10.0,30.952,12.0016985,-10.0,9.7,-10.0,0.0,1.5179953319693653E-13,0.0,false
81,60003,79487.091,0.03,-7.0869,3,234.3115,102,25,15,10,0,,,26,14,13,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"25,15,10,0-26,14,13,0",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.949,12.0016985,-10.0,9.7,-10.0,0.0,1.730399353494513E-19,0.0,false
82,60003,79487.091,0.03,-7.0869,3,234.3115,102,25,15,11,0,,,26,14,12,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"25,15,11,0-26,14,12,0",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.949,12.0016985,-10.0,9.7,-10.0,0.0,1.730399353494513E-19,0.0,false
83,60003,79488.26,0.01,-6.2968,3,17.3334,38,9,2,8,0,,,9,1,9,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"9,2,8,0-9,1,9,0",true,,0.0,0.0,1,7.16986308515287E-5,,0.28281462,-10.0,5.8,-10.0,2.3816284082782326E-4,,0.0,0.0,0.0,,0.0,-10.0,30.949,12.0016985,-10.0,9.7,-10.0,0.0,3.573769934901577E-5,0.0,true
84,60003,79499.2234,0.0077,-7.7185,3,686.7323,182,45,24,21,2,,,46,23,23,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"45,24,21,2-46,23,23,2",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.944,12.0016985,-10.0,9.7,-10.0,0.0,2.5453033350964045E-48,0.0,false
85,60003,79516.289,0.03,-7.7182,3,686.7262,182,45,24,21,0,,,46,23,24,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"45,24,21,0-46,23,24,0",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.938,12.0016985,-10.0,9.7,-10.0,0.0,2.548648929892879E-48,0.0,false
86,60003,79516.289,0.03,-7.7182,3,686.7262,182,45,24,22,0,,,46,23,23,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"45,24,22,0-46,23,23,0",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.938,12.0016985,-10.0,9.7,-10.0,0.0,2.548648929892879E-48,0.0,false
87,60003,79575.2447,0.0033,-7.9694,3,108.3563,90,22,3,19,0,,,23,2,22,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"22,3,19,0-23,2,22,0",true,,0.0,0.0,1,3.225106307197049E-12,,0.28281462,-10.0,5.8,-10.0,1.0714012838692004E-11,,0.0,0.0,0.0,,0.0,-10.0,30.915,12.0016985,-10.0,9.7,-10.0,0.0,1.6078305066776588E-12,0.0,false
88,60003,79642.061,0.03,-7.08,3,90.6605,82,20,3,17,0,,,19,5,14,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"20,3,17,0-19,5,14,0",true,,0.0,0.0,1,3.166342986210047E-10,,0.28281462,-10.0,5.8,-10.0,1.0517775524490617E-9,,0.0,0.0,0.0,,0.0,-10.0,30.889,12.0016985,-10.0,9.7,-10.0,0.0,1.5784928802950807E-10,0.0,false
89,60003,79659.562,0.01,-6.6349,3,449.7963,150,37,8,29,5,,,37,8,30,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"37,8,29,5-37,8,30,4",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.882,12.0016985,-10.0,9.7,-10.0,0.0,1.808139326054185E-32,0.0,false
90,60003,79669.039,0.03,-7.0799,3,90.664,82,20,3,17,2,,,19,5,14,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"20,3,17,2-19,5,14,2",true,,0.0,0.0,1,3.164121180433951E-10,,0.28281462,-10.0,5.8,-10.0,1.0510404152858116E-9,,0.0,0.0,0.0,,0.0,-10.0,30.878,12.0016985,-10.0,9.7,-10.0,0.0,1.577434097365882E-10,0.0,false
91,60003,79709.714,0.03,-6.8103,3,161.7147,46,11,4,8,4,,,11,3,8,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"11,4,8,4-11,3,8,5",true,,0.0,0.0,1,2.157091439219815E-14,,0.28281462,-10.0,5.8,-10.0,7.24911549676117E-14,,0.0,0.0,0.0,,0.0,-10.0,30.863,12.0016985,-10.0,9.7,-10.0,0.0,1.0926712333257474E-14,0.0,false
92,60003,79742.536,0.03,-7.2844,3,217.0493,78,19,5,15,4,,,18,6,12,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"19,5,15,4-18,6,12,5",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.85,12.0016985,-10.0,9.7,-10.0,0.0,1.3031948631275364E-18,0.0,false
93,60003,79781.707,0.01,-5.1302,3,8.2855,30,7,0,7,2,,,6,0,6,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"7,0,7,2-6,0,6,2",true,,0.0,0.0,1,0.003835365363547829,,0.28281462,-10.0,5.8,-10.0,0.012735700390098617,,0.0,0.0,0.0,,0.0,-10.0,30.835,12.0016985,-10.0,9.7,-10.0,0.0,0.0019134813215576018,0.0,true
94,60003,79782.429,0.01,-5.9921,3,214.7127,78,19,4,15,3,,,19,3,16,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"19,4,15,3-19,3,16,3",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.834,12.0016985,-10.0,9.7,-10.0,0.0,3.570266904017506E-17,0.0,false
95,60003,79783.887,0.01,-5.1301,3,8.2724,30,7,0,7,0,,,6,0,6,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"7,0,7,0-6,0,6,0",true,,0.0,0.0,1,0.0038433304075021907,,0.28281462,-10.0,5.8,-10.0,0.012762139926346346,,0.0,0.0,0.0,,0.0,-10.0,30.834,12.0016985,-10.0,9.7,-10.0,0.0,0.0019174621922850752,0.0,true
96,60003,79822.7013,0.0017,-7.9707,3,76.9627,70,17,6,12,0,,,18,3,15,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"17,6,12,0-18,3,15,0",true,,0.0,0.0,1,2.9002564250147864E-10,,0.28281462,-10.0,5.8,-10.0,9.633902844627318E-10,,0.0,0.0,0.0,,0.0,-10.0,30.819,12.0016985,-10.0,9.7,-10.0,0.0,1.4461324432212162E-10,0.0,false
97,60003,79828.558,0.03,-7.1423,3,190.4513,110,27,9,19,1,,,26,10,16,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"27,9,19,1-26,10,16,2",true,,0.0,0.0,1,Infinity,,0.28281462,-10.0,5.8,-10.0,7.396081731871055E-16,,0.0,0.0,0.0,,0.0,-10.0,30.817,12.0016985,-10.0,9.7,-10.0,0.0,8.212774220674915E-17,0.0,false
98,60003,79840.9,0.01,-5.9,3,36.9798,50,12,4,8,2,,,12,3,9,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"12,4,8,2-12,3,9,2",true,,0.0,0.0,1,1.0598950990129782E-5,,0.28281462,-10.0,5.8,-10.0,3.520695040337188E-5,,0.0,0.0,0.0,,0.0,-10.0,30.812,12.0016985,-10.0,9.7,-10.0,0.0,5.284988357835672E-6,0.0,true
99,60003,79849.327,0.01,-5.8998,3,36.971,50,12,4,8,0,,,12,3,9,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"12,4,8,0-12,3,9,0",true,,0.0,0.0,1,1.061581520599264E-5,,0.28281462,-10.0,5.8,-10.0,3.5262968874676955E-5,,0.0,0.0,0.0,,0.0,-10.0,30.809,12.0016985,-10.0,9.7,-10.0,0.0,5.2934469127665385E-6,0.0,true
100,60003,79861.414,0.01,-6.2579,3,167.8012,54,13,2,11,5,,,13,1,12,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"13,2,11,5-13,1,12,5",true,,0.0,0.0,1,3.222771577853293E-14,,0.28281462,-10.0,5.8,-10.0,1.0797885479545002E-13,,0.0,0.0,0.0,,0.0,-10.0,30.804,12.0016985,-10.0,9.7,-10.0,0.0,1.6237799128841932E-14,0.0,false
101,60003,79889.54,0.01,-6.6589,3,190.4508,110,27,9,19,0,,,26,10,16,0,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"27,9,19,0-26,10,16,0",true,,0.0,0.0,1,1.834424339723095E-16,,0.28281462,-10.0,5.8,-10.0,1.4791162025702597E-15,,0.0,0.0,0.0,,0.0,-10.0,30.793,12.0016985,-10.0,9.7,-10.0,0.0,2.497642728926708E-16,0.0,false
102,60003,79901.387,0.01,-6.0968,3,189.0265,66,16,3,13,5,,,16,2,14,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"16,3,13,5-16,2,14,5",true,,0.0,0.0,1,1.9238384472452587E-15,,0.28281462,-10.0,5.8,-10.0,7.395483711153125E-15,,0.0,0.0,0.0,,0.0,-10.0,30.789,12.0016985,-10.0,9.7,-10.0,0.0,1.1177257997469337E-15,0.0,false
103,60003,79916.478,0.03,-7.3813,3,197.4385,118,29,6,23,2,,,28,8,20,2,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"29,6,23,2-28,8,20,2",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.783,12.0016985,-10.0,9.7,-10.0,0.0,1.7353766650316967E-17,0.0,false
104,60003,79926.873,0.03,-7.0794,3,143.1655,30,7,3,4,5,,,7,2,6,4,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"7,3,4,5-7,2,6,4",true,,0.0,0.0,1,1.6861445031205757E-13,,0.28281462,-10.0,5.8,-10.0,5.598222668255173E-13,,0.0,0.0,0.0,,0.0,-10.0,30.779,12.0016985,-10.0,9.7,-10.0,0.0,8.398932025393796E-14,0.0,false
105,60003,79936.206,0.03,-6.8316,3,190.4477,110,27,9,19,1,,,26,10,17,1,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"27,9,19,1-26,10,17,1",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,1.479039518189601E-15,,0.0,0.0,0.0,,0.0,-10.0,30.775,12.0016985,-10.0,9.7,-10.0,0.0,1.6777402137872016E-16,0.0,false
106,60003,79938.87,0.03,-7.032,3,399.6542,130,32,11,21,5,,,31,12,19,5,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"32,11,21,5-31,12,19,5",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.774,12.0016985,-10.0,9.7,-10.0,0.0,9.634889619817363E-30,0.0,false
107,60003,79959.082,0.03,-6.8499,3,197.8023,70,17,4,14,3,,,16,5,11,3,,,CH3OCHO,1404,5.3002,5.0832,4.7714,4.2442,3.7613,3.3077,2.8578,"17,4,14,3-16,5,11,3",true,,0.0,0.0,1,Infinity,,0.28281462,-10.0,5.8,-10.0,7.395009614709974E-16,,0.0,0.0,0.0,,0.0,-10.0,30.766,12.0016985,-10.0,9.7,-10.0,0.0,5.59556922443499E-17,0.0,false
